;Date;DAX;DlogDAX;y1;y2;y3
2270;2009-01-12;4719,62;-1,352573519;-2,474666132;6,123972463;6,123972463
2271;2009-01-13;4636,94;-1,767362196;-0,120084138;0,0144202;0,0144202
2272;2009-01-14;4422,35;-4,738343692;-3,673092328;13,49160725;13,49160725
2273;2009-01-15;4336,73;-1,955062111;-0,13591645;0,018473281;0,018473281
2274;2009-01-16;4366,28;0,67907801;0,452749844;0,204982421;0
2275;2009-01-20;4239,85;-2,938349674;-5,472980234;29,95351264;29,95351264
2276;2009-01-21;4261,15;0,501118564;3,850539341;14,82665322;0
2277;2009-01-22;4219,42;-0,984139906;-1,666190328;2,776190209;2,776190209
2278;2009-01-23;4178,94;-0,964005198;0,652491505;0,425745164;0
2279;2009-01-26;4326,87;3,478679102;0,523635554;0,274194193;0
2280;2009-01-27;4323,42;-0,079766116;0,910295359;0,828637641;0
2281;2009-01-28;4518,72;4,418201218;3,591141133;12,89629464;0
2282;2009-01-29;4428,11;-2,025591145;-3,118007452;9,721970473;9,721970473
2283;2009-01-30;4338,35;-2,047876496;-2,378012254;5,654942279;5,654942279
2284;2009-02-02;4271,04;-1,563673419;-0,432454521;0,187016912;0,187016912
2285;2009-02-03;4374,96;2,404001961;1,461405618;2,13570638;0
2286;2009-02-04;4492,79;2,657651271;-0,499394248;0,249394615;0,249394615
2287;2009-02-05;4510,49;0,393190544;1,491425205;2,224349142;0
2288;2009-02-06;4644,63;2,930591849;2,624960566;6,890417974;0
2289;2009-02-09;4666,82;0,4766184;0,441798489;0,195185905;0
2290;2009-02-10;4505,54;-3,517014686;-4,816005302;23,19390707;23,19390707
2291;2009-02-11;4530,09;0,543405616;0,341247045;0,116449545;0
2292;2009-02-12;4407,56;-2,742055849;-0,004799845;2,30385E-05;2,30385E-05
2293;2009-02-13;4413,39;0,132185328;-0,844588598;0,7133299;0,7133299
2294;2009-02-17;4216,6;-4,561398553;-4,74461214;22,51134435;22,51134435
2295;2009-02-18;4204,96;-0,276433521;-0,770692197;0,593966463;0,593966463
2296;2009-02-19;4215,21;0,243463138;-1,474754578;2,174901066;2,174901066
2297;2009-02-20;4014,66;-4,87467509;-1,260997284;1,590114149;1,590114149
2298;2009-02-23;3936,45;-1,967335945;-3,75686079;14,11400299;14,11400299
2299;2009-02-24;3895,75;-1,039308658;3,356481556;11,26596844;0
2300;2009-02-25;3846,21;-1,279796748;-0,98018533;0,960763282;0,960763282
2301;2009-02-26;3942,62;2,475722907;-1,514957017;2,295094763;2,295094763
2302;2009-02-27;3843,74;-2,539962599;-2,64414073;6,991480203;6,991480203
2303;2009-03-02;3710,07;-3,539510658;-5,233021279;27,3845117;27,3845117
2304;2009-03-03;3690,72;-0,52291834;-1,017741377;1,035797511;1,035797511
2305;2009-03-04;3890,94;5,282921271;1,94997566;3,802405074;0
2306;2009-03-05;3695,49;-5,153761644;-4,278791923;18,30806032;18,30806032
2307;2009-03-06;3666,41;-0,790017557;-0,214625066;0,046063919;0,046063919
2308;2009-03-09;3692,03;0,69634606;-1,478911663;2,187179706;2,187179706
2309;2009-03-10;3886,98;5,145606422;6,052400093;36,63154688;0
2310;2009-03-11;3914,1;0,695291146;0,773777584;0,598731749;0
2311;2009-03-12;3956,22;1,070360599;4,170450075;17,39265383;0
2312;2009-03-13;3953,6;-0,066246769;1,099572414;1,209059494;0
2313;2009-03-16;4044,54;2,274126715;-0,11404934;0,013007252;0,013007252
2314;2009-03-17;3987,77;-1,413564598;3,432927146;11,78498879;0
2315;2009-03-18;3996,32;0,214176024;2,295567485;5,269630079;0
2316;2009-03-19;4043,46;1,172682342;-0,793704494;0,629966824;0,629966824
2317;2009-03-20;4068,74;0,623260813;-1,96419638;3,858067417;3,858067417
2318;2009-03-23;4176,37;2,610907897;6,564865531;43,09745944;0
2319;2009-03-24;4187,36;0,262801557;-1,501794038;2,255385332;2,255385332
2320;2009-03-25;4223,29;0,85439814;1,267176836;1,605737134;0
2321;2009-03-26;4259,37;0,850681687;2,188073699;4,787666512;0
2322;2009-03-27;4203,55;-1,319185565;-1,911562786;3,654072286;3,654072286
2323;2009-03-30;3989,23;-5,233117655;-3,293429533;10,84667809;10,84667809
2324;2009-03-31;4084,76;2,366474523;0,787872373;0,620742876;0
2325;2009-04-01;4131,07;1,127347826;1,564429945;2,447441052;0
2326;2009-04-02;4381,92;5,895053118;3,127159414;9,779125998;0
2327;2009-04-03;4384,99;0,070036082;1,19030679;1,416830254;0
2328;2009-04-06;4349,81;-0,805517933;-0,761579533;0,580003386;0,580003386
2329;2009-04-07;4322,5;-0,629822741;-2,384984302;5,68815012;5,68815012
2330;2009-04-08;4357,92;0,816094073;0,980359289;0,961104335;0
2331;2009-04-09;4491,12;3,010723455;3,794643523;14,39931947;0
2332;2009-04-13;4491,12;0;0,65237841;0,42559759;0
2333;2009-04-14;4557,01;1,456459285;-1,838660874;3,38067381;3,38067381
2334;2009-04-15;4549,79;-0,158562865;0,975022058;0,950668014;0
2335;2009-04-16;4609,46;1,302963544;1,558487984;2,428884796;0
2336;2009-04-17;4676,84;1,451195471;0,841434329;0,708011731;0
2337;2009-04-20;4486,3;-4,159435961;-4,247217945;18,03886027;18,03886027
2338;2009-04-21;4501,63;0,341124483;1,670835096;2,79168992;0
2339;2009-04-22;4594,42;2,040297027;-0,820076344;0,67252521;0,67252521
2340;2009-04-23;4538,21;-1,23098625;1,099430859;1,208748214;0
2341;2009-04-24;4674,32;2,955103644;1,705852073;2,909931294;0
2342;2009-04-27;4694,07;0,421631236;-1,024894065;1,050407845;1,050407845
2343;2009-04-28;4607,42;-1,863196256;-0,183303802;0,033600284;0,033600284
2344;2009-04-29;4704,56;2,086420371;2,005733626;4,022967379;0
2345;2009-04-30;4769,45;1,369874314;0,089587932;0,008025998;0
2346;2009-05-01;4769,45;0;0,71285322;0,508159713;0
2347;2009-05-04;4902,45;2,750408589;3,30836308;10,94526627;0
2348;2009-05-05;4853,03;-1,013182801;-0,10506874;0,01103944;0,01103944
2349;2009-05-06;4880,71;0,568744894;1,967938758;3,872782956;0
2350;2009-05-07;4804,1;-1,58209811;-1,23145683;1,516485923;1,516485923
2351;2009-05-08;4913,9;2,259820388;2,378932991;5,659322175;0
2352;2009-05-11;4866,91;-0,960868508;-1,930562215;3,727070467;3,727070467
2353;2009-05-12;4854,11;-0,263347003;-0,167810165;0,028160252;0,028160252
2354;2009-05-13;4727,61;-2,640597938;-2,80397506;7,862276139;7,862276139
2355;2009-05-14;4738,47;0,22945094;0,727361734;0,529055091;0
2356;2009-05-15;4737,5;-0,020472838;-1,137389673;1,293655268;1,293655268
2357;2009-05-18;4851,96;2,387317662;2,849589224;8,120158747;0
2358;2009-05-19;4959,62;2,194637787;-0,018341008;0,000336393;0,000336393
2359;2009-05-20;5038,94;1,58666176;-0,487240323;0,237403132;0,237403132
2360;2009-05-21;4900,67;-2,782381204;-1,713743445;2,936916596;2,936916596
2361;2009-05-22;4918,75;0,368250272;-0,384515305;0,14785202;0,14785202
2362;2009-05-26;4985,6;1,349932407;2,598272357;6,751019239;0
2363;2009-05-27;5000,77;0,303814332;-1,736634127;3,015898092;3,015898092
2364;2009-05-28;4932,88;-1,366890459;1,488383158;2,215284426;0
2365;2009-05-29;4940,82;0,160831334;1,26976097;1,612292921;0
2366;2009-06-01;5142,56;4,001970063;2,726239861;7,432383779;0
2367;2009-06-02;5144,06;0,029164099;0,582278751;0,339048544;0
2368;2009-06-03;5054,53;-1,755778004;-1,316794638;1,733948119;1,733948119
2369;2009-06-04;5064,8;0,202977935;1,090988707;1,190256359;0
2370;2009-06-05;5077,03;0,24117947;-0,198100197;0,039243688;0,039243688
2371;2009-06-08;5004,72;-1,43449778;0,040477124;0,001638398;0
2372;2009-06-09;4997,86;-0,137164633;0,318743535;0,101597441;0
2373;2009-06-10;5051,18;1,061205854;-0,402940004;0,162360647;0,162360647
2374;2009-06-11;5107,26;1,104117753;0,634867105;0,403056242;0
2375;2009-06-12;5069,24;-0,74721519;0,141205223;0,019938915;0
2376;2009-06-15;4889,94;-3,601087151;-2,379094153;5,660088987;5,660088987
2377;2009-06-16;4890,72;0,015949844;-1,469277891;2,158777522;2,158777522
2378;2009-06-17;4799,98;-1,872778067;-0,416375284;0,173368377;0,173368377
2379;2009-06-18;4837,48;0,778217274;0,760791728;0,578804053;0
2380;2009-06-19;4839,46;0,040922028;0,360641724;0,130062453;0
2381;2009-06-22;4693,4;-3,064587775;-3,154435578;9,950463816;9,950463816
2382;2009-06-23;4707,15;0,292536284;-0,076894612;0,005912781;0,005912781
2383;2009-06-24;4836,01;2,700737123;0,463042941;0,214408765;0
2384;2009-06-25;4800,56;-0,73574228;2,208410499;4,87707693;0
2385;2009-06-26;4776,47;-0,503079782;0,060532988;0,003664243;0
2386;2009-06-29;4885,09;2,248592911;0,863642085;0,745877652;0
2387;2009-06-30;4808,64;-1,577340922;-0,798356175;0,637372583;0,637372583
2388;2009-07-01;4905,44;1,993049352;0,430568001;0,185388803;0
2389;2009-07-02;4718,49;-3,885596022;-2,896838838;8,391675251;8,391675251
2390;2009-07-06;4651,82;-1,423029229;0,017903359;0,00032053;0
2391;2009-07-07;4598,19;-1,159579307;-2,118906822;4,489766119;4,489766119
2392;2009-07-08;4572,65;-0,556984225;-0,367767949;0,135253265;0,135253265
2393;2009-07-09;4630,07;1,247908122;0,225568446;0,050881124;0
2394;2009-07-10;4576,31;-1,167899024;-0,529486424;0,280355873;0,280355873
2395;2009-07-13;4722,34;3,141144292;2,445538726;5,980659658;0
2396;2009-07-14;4781,69;1,248960104;0,603951898;0,364757895;0
2397;2009-07-15;4928,44;3,022846746;3,084830328;9,516178151;0
2398;2009-07-16;4957,19;0,581653998;1,128742896;1,274060524;0
2399;2009-07-17;4978,4;0,426950633;0,170234325;0,028979725;0
2400;2009-07-20;5030,15;1,034125047;1,275281794;1,626343655;0
2401;2009-07-21;5093,97;1,260768252;0,459094203;0,210767488;0
2402;2009-07-22;5121,56;0,540159289;0,154054358;0,023732745;0
2403;2009-07-23;5247,28;2,425076696;2,340321817;5,477106208;0
2404;2009-07-24;5229,36;-0,342094746;0,470099995;0,220994005;0
2405;2009-07-27;5251,55;0,423437147;0,491541986;0,241613524;0
2406;2009-07-28;5174,74;-1,473417478;-0,21948025;0,04817158;0,04817158
2407;2009-07-29;5270,32;1,830198543;-0,479860351;0,230265956;0,230265956
2408;2009-07-30;5360,66;1,699602006;1,213762585;1,473219613;0
2409;2009-07-31;5332,14;-0,533444329;0,140091682;0,019625679;0
2410;2009-08-03;5426,85;1,760619658;1,593915515;2,540566668;0
2411;2009-08-04;5417,02;-0,181300637;0,402272523;0,161823183;0
2412;2009-08-05;5353,01;-1,188682923;-0,213766229;0,045696001;0,045696001
2413;2009-08-06;5369,98;0,31651646;-0,534942377;0,286163347;0,286163347
2414;2009-08-07;5458,96;1,64341113;1,258493479;1,583805836;0
2415;2009-08-10;5418,12;-0,750940361;-0,209679906;0,043965663;0,043965663
2416;2009-08-11;5285,81;-2,472302028;-1,225902296;1,50283644;1,50283644
2417;2009-08-12;5350,09;1,208751166;0,993055428;0,986159082;0
2418;2009-08-13;5401,11;0,949110481;0,662718468;0,439195767;0
2419;2009-08-14;5309,11;-1,718027508;-0,691507936;0,478183226;0,478183226
2420;2009-08-17;5201,61;-2,045601987;-2,516450179;6,332521506;6,332521506
2421;2009-08-18;5250,74;0,9400826;0,686590848;0,471406993;0
2422;2009-08-19;5231,98;-0,357922753;0,654472269;0,428333951;0
2423;2009-08-20;5311,06;1,500164717;1,217683429;1,482752934;0
2424;2009-08-21;5462,74;2,81590567;1,920426831;3,688039214;0
2425;2009-08-24;5519,75;1,038207402;0,036516306;0,001333441;0
2426;2009-08-25;5557,09;0,674202055;0,368708624;0,135946049;0
2427;2009-08-26;5521,97;-0,633990928;0,041065585;0,001686382;0
2428;2009-08-27;5470,33;-0,9395737;0,32371595;0,104792016;0
2429;2009-08-28;5517,35;0,855872887;-0,111726042;0,012482708;0,012482708
2430;2009-08-31;5464,61;-0,960491669;-0,82960946;0,688251857;0,688251857
2431;2009-09-01;5327,29;-2,545008976;-2,321250465;5,388203722;5,388203722
2432;2009-09-02;5319,84;-0,139943839;-0,576433151;0,332275177;0,332275177
2433;2009-09-03;5301,42;-0,346851851;0,6864433;0,471204404;0
2434;2009-09-04;5384,43;1,553674622;1,327821906;1,763111015;0
2435;2009-09-08;5481,73;1,790928915;0,985164966;0,970550009;0
2436;2009-09-09;5574,26;1,673882854;0,809905;0,655946109;0
2437;2009-09-10;5594,77;0,367265968;1,121129175;1,256930628;0
2438;2009-09-11;5624,02;0,52144779;0,015738461;0,000247699;0
2439;2009-09-14;5620,24;-0,067234307;0,722470564;0,521963715;0
2440;2009-09-15;5628,98;0,155388583;0,378481337;0,143248123;0
2441;2009-09-16;5700,26;1,258353439;1,60088125;2,562820776;0
2442;2009-09-17;5731,14;0,540267598;-0,136195622;0,018549248;0,018549248
2443;2009-09-18;5703,83;-0,47765848;0,306683821;0,094054966;0
2444;2009-09-21;5668,65;-0,618688487;-0,326851093;0,106831637;0,106831637
2445;2009-09-22;5709,38;0,715944218;0,640280254;0,409958804;0
2446;2009-09-23;5702,05;-0,128467703;-0,928859454;0,862779885;0,862779885
2447;2009-09-24;5605,21;-1,712923694;-1,029346741;1,059554713;1,059554713
2448;2009-09-25;5581,41;-0,425508973;-0,753563117;0,567857371;0,567857371
2449;2009-09-28;5736,31;2,737471382;1,627669386;2,64930763;0
2450;2009-09-29;5713,52;-0,398085039;-0,103302116;0,010671327;0,010671327
2451;2009-09-30;5675,16;-0,673653928;-0,307956675;0,094837314;0,094837314
2452;2009-10-01;5554,55;-2,148134509;-2,708255013;7,334645216;7,334645216
2453;2009-10-02;5467,9;-1,572278124;-0,727129222;0,528716905;0,528716905
2454;2009-10-05;5508,85;0,746125948;1,345150702;1,809430412;0
2455;2009-10-06;5657,64;2,665095418;1,42958647;2,043717476;0
2456;2009-10-07;5640,75;-0,298980874;0,438887325;0,192622084;0
2457;2009-10-08;5716,54;1,334669187;0,715549219;0,512010685;0
2458;2009-10-09;5711,88;-0,081551085;0,602925867;0,363519601;0
2459;2009-10-12;5783,23;1,241413372;0,575287485;0,330955691;0
2460;2009-10-13;5714,31;-1,198879508;-0,167339667;0,028002564;0,028002564
2461;2009-10-14;5854,14;2,417554821;1,737816223;3,020005226;0
2462;2009-10-15;5830,77;-0,400003614;0,556102194;0,30924965;0
2463;2009-10-16;5743,39;-1,509943878;-0,668526508;0,446927692;0,446927692
2464;2009-10-19;5852,56;1,882954402;0,896953321;0,80452526;0
2465;2009-10-20;5811,77;-0,699400073;-0,626245883;0,392183906;0,392183906
2466;2009-10-21;5833,49;0,373027742;-0,825688685;0,681761804;0,681761804
2467;2009-10-22;5762,93;-1,216942311;0,950881815;0,904176227;0
2468;2009-10-23;5740,25;-0,394326254;-1,2434999;1,546292001;1,546292001
2469;2009-10-26;5642,16;-1,723579247;-1,191674031;1,420086997;1,420086997
2470;2009-10-27;5635,02;-0,126627418;-0,544570167;0,296556667;0,296556667
2471;2009-10-28;5496,27;-2,493101638;-2,125413982;4,517384594;4,517384594
2472;2009-10-29;5587,45;1,6453331;2,07620305;4,310619107;0
2473;2009-10-30;5414,96;-3,135751782;-2,851541781;8,131290527;8,131290527
2474;2009-11-02;5430,82;0,29246419;0,475136215;0,225754423;0
2475;2009-11-03;5353,35;-1,436760227;0,09566588;0,009151961;0
2476;2009-11-04;5444,23;1,683379907;0,059404692;0,003528917;0
2477;2009-11-05;5480,92;0,671663784;2,008725355;4,034977554;0
2478;2009-11-06;5488,25;0,133647324;0,270827113;0,073347325;0
2479;2009-11-09;5619,72;2,367239728;2,343987601;5,494277876;0
2480;2009-11-10;5613,2;-0,116087371;0,181726881;0,033024659;0
2481;2009-11-11;5668,35;0,97771032;0,619357835;0,383604127;0
2482;2009-11-12;5663,96;-0,077477588;-0,924095671;0,85395281;0,85395281
2483;2009-11-13;5686,83;0,402968092;0,512279294;0,262430076;0
2484;2009-11-16;5804,82;2,053563178;1,501575065;2,254727677;0
2485;2009-11-17;5778,43;-0,455658743;0,226017893;0,051084088;0
2486;2009-11-18;5787,61;0,158740622;0,050870855;0,002587844;0
2487;2009-11-19;5702,18;-1,487086785;-1,411540088;1,992445421;1,992445421
2488;2009-11-20;5663,15;-0,686828335;-0,426492615;0,181895951;0,181895951
2489;2009-11-23;5801,48;2,413278291;1,292470806;1,670480784;0
2490;2009-11-24;5769,31;-0,55605681;0,025389324;0,000644618;0
2491;2009-11-25;5803,02;0,582598238;0,50638224;0,256422973;0
2492;2009-11-27;5685,61;-2,044005034;-1,780332619;3,169584233;3,169584233
2493;2009-11-30;5625,95;-1,054859864;0,232877945;0,054232137;0
2494;2009-12-01;5776,61;2,642718271;1,170978942;1,371191683;0
2495;2009-12-02;5781,68;0,087729246;0,134739592;0,018154758;0
2496;2009-12-03;5770,35;-0,196156063;-0,76615448;0,586992688;0,586992688
2497;2009-12-04;5817,65;0,816366287;0,390389627;0,152404061;0
2498;2009-12-07;5784,75;-0,567125563;-0,252117387;0,063563177;0,063563177
2499;2009-12-08;5688,58;-1,676448814;-0,982288581;0,964890857;0,964890857
2500;2009-12-09;5647,84;-0,718748518;0,252931482;0,063974334;0
2501;2009-12-10;5709,02;1,077420904;0,498041288;0,248045125;0
2502;2009-12-11;5756,29;0,824578975;0,444206806;0,197319687;0
2503;2009-12-14;5802,26;0,795432686;0,730613668;0,533796332;0
2504;2009-12-15;5811,34;0,156368428;-0,53943938;0,290994844;0,290994844
2505;2009-12-16;5903,43;1,572235682;0,1078661;0,011635096;0
2506;2009-12-17;5844,44;-1,004275597;-1,202840725;1,44682581;1,44682581
2507;2009-12-18;5831,21;-0,226625595;0,490644698;0,24073222;0
2508;2009-12-21;5930,53;1,688905907;1,035864203;1,073014647;0
2509;2009-12-22;5945,69;0,255300226;0,434472165;0,188766062;0
2510;2009-12-23;5957,44;0,197427127;0,308733328;0,095316268;0
2511;2009-12-24;5957,44;0;0,495651862;0,245670768;0
2512;2009-12-28;6002,92;0,760515891;0,180487459;0,032575723;0
2513;2009-12-29;6011,55;0,143660128;-0,070759089;0,005006849;0,005006849
2514;2009-12-30;5957,43;-0,904343876;0,013935308;0,000194193;0
2515;2009-12-31;5957,43;0;-1,023205792;1,046950093;1,046950093
2516;2010-01-04;6048,3;1,513806079;1,515913307;2,297993153;0
2517;2010-01-05;6031,86;-0,272181993;0,370518004;0,137283591;0
2518;2010-01-06;6034,33;0,040940844;0,151299234;0,022891458;0
2519;2010-01-07;6019,36;-0,248388795;0,406553943;0,165286109;0
2520;2010-01-08;6037,61;0,30272969;0,262980557;0,069158773;0
2521;2010-01-11;6040,5;0,04785517;0,274444207;0,075319623;0
2522;2010-01-12;5943;-1,627273359;-0,914213161;0,835785704;0,835785704
2523;2010-01-13;5963,14;0,33831316;0,748496884;0,560247586;0
2524;2010-01-14;5988,88;0,430722837;0,255202465;0,065128298;0
2525;2010-01-15;5875,97;-1,903326356;-1,02344254;1,047434633;1,047434633
2526;2010-01-19;5976,48;1,696061311;1,158942167;1,343146947;0
2527;2010-01-20;5851,53;-2,112860038;-1,086052424;1,179509867;1,179509867
2528;2010-01-21;5746,97;-1,803040611;-1,906483552;3,634679532;3,634679532
2529;2010-01-22;5695,32;-0,902797444;-2,463737023;6,070000121;6,070000121
2530;2010-01-25;5631,37;-1,129203316;0,10024532;0,010049124;0
2531;2010-01-26;5668,93;0,664763561;-0,479191357;0,229624356;0,229624356
2532;2010-01-27;5643,2;-0,454910691;0,416606303;0,173560811;0
2533;2010-01-28;5540,33;-1,839721473;-1,273972569;1,623006105;1,623006105
2534;2010-01-29;5608,79;1,228094422;-1,170077872;1,369082226;1,369082226
2535;2010-02-01;5654,48;0,811314132;1,269362917;1,611282215;0
2536;2010-02-02;5709,66;0,971132592;1,311181539;1,719197028;0
2537;2010-02-03;5672,09;-0,660182071;-0,355481536;0,126367122;0,126367122
2538;2010-02-04;5533,24;-2,478411744;-3,200552188;10,24353431;10,24353431
2539;2010-02-05;5434,34;-1,803546103;-0,06057636;0,003669495;0,003669495
2540;2010-02-08;5484,85;0,925166799;-1,008245445;1,016558877;1,016558877
2541;2010-02-09;5498,26;0,244193251;1,279815058;1,637926582;0
2542;2010-02-10;5536,37;0,690737279;-0,210908929;0,044482576;0,044482576
2543;2010-02-11;5503,93;-0,587666882;0,86721381;0,752059792;0
2544;2010-02-12;5500,39;-0,064338371;-0,213386348;0,045533734;0,045533734
2545;2010-02-16;5592,12;1,653946511;1,763233332;3,108991782;0
2546;2010-02-17;5648,34;1,000323275;0,592106481;0,350590085;0
2547;2010-02-18;5680,41;0,566171655;0,76990581;0,592754957;0
2548;2010-02-19;5722,05;0,730371957;0,322415726;0,103951901;0
2549;2010-02-22;5688,44;-0,589108745;-0,075652971;0,005723372;0,005723372
2550;2010-02-23;5604,07;-1,494292587;-1,152806549;1,328962941;1,328962941
2551;2010-02-24;5615,51;0,203929273;0,863842128;0,746223222;0
2552;2010-02-25;5532,33;-1,492334725;-0,189296707;0,035833243;0,035833243
2553;2010-02-26;5598,46;1,188249497;0,173612483;0,030141294;0
2554;2010-03-01;5713,51;2,034198592;0,988854318;0,977832862;0
2555;2010-03-02;5776,56;1,097480396;0,25380655;0,064417765;0
2556;2010-03-03;5817,88;0,712758442;0,147270355;0,021688557;0
2557;2010-03-04;5795,32;-0,388523893;0,364585328;0,132922461;0
2558;2010-03-05;5877,36;1,405698621;1,41359275;1,998244463;0
2559;2010-03-08;5875,91;-0,024673984;0,146312448;0,021407332;0
2560;2010-03-09;5885,89;0,169701957;0,24469782;0,059877023;0
2561;2010-03-10;5936,72;0,859883109;0,449701727;0,202231643;0
2562;2010-03-11;5928,63;-0,136363466;0,449959371;0,202463435;0
2563;2010-03-12;5945,11;0,277587526;0,081973463;0,006719649;0
2564;2010-03-15;5903,56;-0,701347414;0,050032188;0,00250322;0
2565;2010-03-16;5970,99;1,135718403;0,768237391;0,590188689;0
2566;2010-03-17;6024,28;0,888522736;0,649509318;0,421862355;0
2567;2010-03-18;6012,31;-0,198893606;0,061586897;0,003792946;0
2568;2010-03-19;5982,43;-0,498219416;-0,495767499;0,245785413;0,245785413
2569;2010-03-22;5987,5;0,08471228;0,450216456;0,202694857;0
2570;2010-03-23;6017,27;0,495970535;0,743153651;0,552277349;0
2571;2010-03-24;6039;0,360476723;-0,453757014;0,205895428;0,205895428
2572;2010-03-25;6132,95;1,543743867;-0,191183392;0,036551089;0,036551089
2573;2010-03-26;6120,05;-0,210560757;-0,011423066;0,000130486;0,000130486
2574;2010-03-29;6156,85;0,599501669;0,568323679;0,322991804;0
2575;2010-03-30;6142,45;-0,234159775;0,069481115;0,004827625;0
2576;2010-03-31;6153,55;0,180546568;-0,334531123;0,111911072;0,111911072
2577;2010-04-01;6235,56;1,32392396;0,688246939;0,47368385;0
2578;2010-04-05;6235,56;0;0,817248312;0,667894803;0
2579;2010-04-06;6252,21;0,266661059;0,284501404;0,080941049;0
2580;2010-04-07;6222,41;-0,477770973;-0,545361388;0,297419044;0,297419044
2581;2010-04-08;6171,83;-0,816190114;0,267967108;0,071806371;0
2582;2010-04-09;6249,7;1,253807222;0,674534445;0,454996717;0
2583;2010-04-12;6250,69;0,015839506;0,268648033;0,072171766;0
2584;2010-04-13;6230,83;-0,31823074;0,113084104;0,012788015;0
2585;2010-04-14;6278,4;0,76056207;1,082645645;1,172121593;0
2586;2010-04-15;6291,45;0,207639784;0,176846747;0,031274772;0
2587;2010-04-16;6180,9;-1,772767685;-1,540888172;2,374336358;2,374336358
2588;2010-04-19;6162,44;-0,299108892;0,314762425;0,099075384;0
2589;2010-04-20;6264,23;1,638287275;0,72985546;0,532688992;0
2590;2010-04-21;6230,38;-0,541834964;0,021987212;0,000483438;0
2591;2010-04-22;6168,72;-0,994596516;0,252389881;0,063700652;0
2592;2010-04-23;6259,53;1,461374146;0,634838416;0,403019815;0
2593;2010-04-26;6332,1;1,152683227;-0,35617688;0,12686197;0,12686197
2594;2010-04-27;6159,51;-2,763470577;-2,340626137;5,478530715;5,478530715
2595;2010-04-28;6084,34;-1,22789718;0,40496355;0,163995477;0
2596;2010-04-29;6144,91;0,990583973;1,192169522;1,421268168;0
2597;2010-04-30;6135,7;-0,149992577;-1,521437626;2,31477245;2,31477245
2598;2010-05-03;6166,92;0,507535257;1,207347241;1,457687362;0
2599;2010-05-04;6006,86;-2,62973742;-2,525284556;6,377062089;6,377062089
2600;2010-05-05;5958,45;-0,809176931;-0,766354798;0,587299676;0,587299676
2601;2010-05-06;5908,26;-0,845900831;-3,447970451;11,88850023;11,88850023
2602;2010-05-07;5715,09;-3,324132667;-1,93954996;3,761854046;3,761854046
2603;2010-05-10;6017,91;5,162997781;4,023700912;16,19016903;0
2604;2010-05-11;6037,71;0,328477802;-0,202339831;0,040941407;0,040941407
2605;2010-05-12;6183,49;2,385803601;1,545798832;2,389494028;0
2606;2010-05-13;6251,97;1,101377709;-1,290848666;1,666290279;1,666290279
2607;2010-05-14;6056,71;-3,172986572;-2,00070327;4,002813575;4,002813575
2608;2010-05-17;6066,92;0,168431442;0,05520894;0,003048027;0
2609;2010-05-18;6155,93;1,456478211;-1,564153568;2,446576383;2,446576383
2610;2010-05-19;5988,67;-2,754649415;-0,581326704;0,337940737;0,337940737
2611;2010-05-20;5867,88;-2,037594057;-4,171723634;17,40327808;17,40327808
2612;2010-05-21;5829,25;-0,660506303;1,037551463;1,076513039;0
2613;2010-05-24;5805,68;-0,405159846;-1,424090983;2,028035127;2,028035127
2614;2010-05-25;5670,04;-2,36405763;-0,06130315;0,003758076;0,003758076
2615;2010-05-26;5758,02;1,539749322;-0,680469521;0,463038769;0,463038769
2616;2010-05-27;5937,14;3,063387033;3,000651082;9,003906916;0
2617;2010-05-28;5946,18;0,152146063;-0,966490015;0,934102949;0,934102949
2618;2010-06-01;5981,27;0,588392343;-1,715059539;2,941429221;2,941429221
2619;2010-06-02;5981,2;-0,001170327;2,321813897;5,39081977;0
2620;2010-06-03;6054,63;1,220205189;0,468799173;0,219772665;0
2621;2010-06-04;5938,88;-1,930270521;-3,193530449;10,19863673;10,19863673
2622;2010-06-07;5904,95;-0,572958119;-1,694813335;2,872392242;2,872392242
2623;2010-06-08;5868,55;-0,618339763;0,681757;0,464792608;0
2624;2010-06-09;5984,75;1,960698246;-0,492628182;0,242682526;0,242682526
2625;2010-06-10;6056,59;1,193236839;2,9250101;8,555684084;0
2626;2010-06-11;6047,83;-0,144740542;0,469643171;0,220564708;0
2627;2010-06-14;6125;1,267922641;-0,04919205;0,002419858;0,002419858
2628;2010-06-15;6175,05;0,813822322;2,364445514;5,59060259;0
2629;2010-06-16;6190,91;0,256510755;0,080535696;0,006485998;0
2630;2010-06-17;6223,54;0,525678949;0,371155145;0,137756141;0
2631;2010-06-18;6216,98;-0,105461839;0,141360855;0,019982891;0
2632;2010-06-21;6292,97;1,214887904;-0,392496092;0,154053182;0,154053182
2633;2010-06-22;6269,04;-0,380990446;-1,5590719;2,430705189;2,430705189
2634;2010-06-23;6204,52;-1,034517418;-0,472798444;0,223538369;0,223538369
2635;2010-06-24;6115,48;-1,445479713;-1,825573029;3,332716885;3,332716885
2636;2010-06-25;6070,6;-0,736581459;0,119901939;0,014376475;0
2637;2010-06-28;6157,22;1,416793;-0,314599151;0,098972626;0,098972626
2638;2010-06-29;5952,03;-3,389303914;-3,237737095;10,48294149;10,48294149
2639;2010-06-30;5965,52;0,22638891;-1,314896131;1,728951837;1,728951837
2640;2010-07-01;5857,43;-1,82852861;-0,683907995;0,467730146;0,467730146
2641;2010-07-02;5834,15;-0,398235838;-0,557815807;0,311158475;0,311158475
